class,layer,change_rate_avg,change_rate_std
"albatross, mollymawk",10,0.3175224466816326,0.2921606585550354
"albatross, mollymawk",11,0.31158394021842467,0.28005055113976507
"dugong, Dugong dugon",1,0.002036146587342954,0.0007286086985785845
"dugong, Dugong dugon",2,0.0026843158027622864,0.0005375564125997667
"dugong, Dugong dugon",3,-0.00013687941245734406,0.001090044326457694
"dugong, Dugong dugon",4,0.0041631834395229805,0.0018981550621852623
"dugong, Dugong dugon",5,0.0025637646391987777,0.003225291170583916
"dugong, Dugong dugon",6,0.018030510833486925,0.011955783011413916
"dugong, Dugong dugon",7,0.011349071059376003,0.01905446826691058
"dugong, Dugong dugon",8,0.02848497246624902,0.04879655539116826
"dugong, Dugong dugon",9,0.3866745073714992,0.3077012855023544
"dugong, Dugong dugon",10,0.2318481484503718,0.23991953296183213
"dugong, Dugong dugon",11,0.16138001811690628,0.26232255902907753
Chihuahua,1,-0.008532314373878755,0.0014591980150670937
Chihuahua,2,-0.0004931527108419679,0.00015285018832619942
Chihuahua,3,-1.2584798969320044e-06,5.870229462637127e-05
Chihuahua,4,0.0029571097786538296,0.0007157540665600305
Chihuahua,5,-0.001010338249616324,0.0005551432355128374
Chihuahua,6,0.000807327827205884,0.0012183648834262967
Chihuahua,7,0.0037653522740583862,0.004266806390917322
Chihuahua,8,0.015542986849322916,0.02282131453718954
Chihuahua,9,0.10643154158660764,0.17004720257330003
Chihuahua,10,0.35747432457186734,0.3565867010179016
Chihuahua,11,0.11668450518934607,0.1953689247550461
Yorkshire terrier,1,-0.010893232186208477,0.0053661029662561395
Yorkshire terrier,2,-4.338100319729201e-05,0.00012321532515964815
Yorkshire terrier,3,0.000173552648047912,8.983614027714576e-05
Yorkshire terrier,4,0.002326253026258216,0.000463277630802698
Yorkshire terrier,5,-0.00030144010670484596,0.0005460246121589932
Yorkshire terrier,6,0.0006220210320316361,0.0007839567405343294
Yorkshire terrier,7,0.0038463148078881084,0.004882161654922541
Yorkshire terrier,8,0.024674053147900863,0.03955158074676411
Yorkshire terrier,9,0.39673722840867415,0.37596385332766635
Yorkshire terrier,10,0.2196330159898116,0.26889518896790965
Yorkshire terrier,11,0.11415928843726761,0.211614925332858
golden retriever,1,0.001996228224597872,0.0008292359158154927
golden retriever,2,-0.0007395612157415561,0.0005675042928975138
golden retriever,3,-0.0012408486841013618,0.00048624123547233477
golden retriever,4,0.000247655691346142,0.00020374788401112515
golden retriever,5,0.0005969580286182501,0.0005931364073798793
golden retriever,6,-0.000153797137318174,0.0007171953553340687
golden retriever,7,0.003945687356463165,0.003937141385709466
golden retriever,8,0.020553446184349015,0.04193240733271052
golden retriever,9,0.321569669154851,0.34713675911436437
golden retriever,10,0.40095180081698345,0.3497071799485312
golden retriever,11,0.04812175616760214,0.11819148595576746
Labrador retriever,1,-0.00986779425642453,0.005744111813418405
Labrador retriever,2,-0.001149874553593673,0.0005041279287372768
Labrador retriever,3,-3.4251110264420954e-05,1.8648622520258407e-05
Labrador retriever,4,-2.8117894980818455e-05,1.0295195503913101e-05
Labrador retriever,5,-6.670042785117402e-06,1.2015497413932647e-05
Labrador retriever,6,3.96009260293686e-05,3.2587264458740326e-05
Labrador retriever,7,8.331982236993473e-05,0.00010819868804800077
Labrador retriever,8,0.0004451732487723299,0.0008080854450508166
Labrador retriever,9,0.0014957202616051415,0.005193718357225016
Labrador retriever,10,0.1387733735361552,0.2713039801921793
Labrador retriever,11,0.09806785172482113,0.17138924045593001
"German shepherd, German shepherd dog, German police dog, alsatian",1,-1.3495015482476446e-05,1.030071394251183e-05
"German shepherd, German shepherd dog, German police dog, alsatian",2,5.5385269333774554e-05,1.900524710703852e-05
"German shepherd, German shepherd dog, German police dog, alsatian",3,5.445599010269586e-05,1.9146825505908852e-05
"German shepherd, German shepherd dog, German police dog, alsatian",4,0.00034474546031559384,0.00012936154781916257
"German shepherd, German shepherd dog, German police dog, alsatian",5,6.589205819181798e-05,0.0001290827690628802
"German shepherd, German shepherd dog, German police dog, alsatian",6,-0.00019297535822261237,0.00014630395680545875
"German shepherd, German shepherd dog, German police dog, alsatian",7,-3.611517451644759e-05,0.00016868153585295005
"German shepherd, German shepherd dog, German police dog, alsatian",8,0.0013292812273721308,0.0016260927173243854
"German shepherd, German shepherd dog, German police dog, alsatian",9,0.18762450649242055,0.2539262415579281
"German shepherd, German shepherd dog, German police dog, alsatian",10,0.4431262381115971,0.342915013649377
"German shepherd, German shepherd dog, German police dog, alsatian",11,0.10057860434442091,0.1777754134053356
standard poodle,1,0.00015916449963697006,7.23847026424801e-05
standard poodle,2,0.000561609673604828,0.00010414361326169392
standard poodle,3,-0.00023049483541398797,0.0001014114193352486
standard poodle,4,0.0015705399715807283,0.0005000540798391591
standard poodle,5,-0.000966814663261174,0.0003464729716465277
standard poodle,6,0.00023684974759817198,0.0005110213138233848
standard poodle,7,0.001790427967207502,0.0019630953763633712
standard poodle,8,0.017654099637875346,0.023668386947123997
standard poodle,9,0.23637972144368177,0.2980528994973965
standard poodle,10,0.1863545277512734,0.24192120965735975
standard poodle,11,0.06514065464891056,0.14451017192940793
"tabby, tabby cat",1,3.187795173288613e-05,7.559698904945274e-05
"tabby, tabby cat",2,0.0004964099606877468,0.00017990220376220994
"tabby, tabby cat",3,-0.00023915625584778003,0.0001334623371776796
"tabby, tabby cat",4,0.000383633086457862,0.00023883814968122196
"tabby, tabby cat",5,0.00014731036790179803,0.0003771165044890219
"tabby, tabby cat",6,-0.000329301612509876,0.00038081866518154504
"tabby, tabby cat",7,0.0016450331271334981,0.0021994378755385404
"tabby, tabby cat",8,0.016027143739192985,0.021164851112738813
"tabby, tabby cat",9,0.28055662760465566,0.31301883707939065
"tabby, tabby cat",10,0.22940330509862178,0.24315059656068833
"tabby, tabby cat",11,0.23545007584158156,0.29384552782248363
Persian cat,1,0.0008983044158958366,0.0004018172361768805
Persian cat,2,-0.0007780845445813639,0.00037097646903644843
Persian cat,3,9.878749842756e-05,7.821038868704003e-05
Persian cat,4,0.000648197900154628,0.0002473307119578007
Persian cat,5,0.0029132840840611542,0.0010066490433306575
Persian cat,6,0.0007238950766623119,0.0016442058660196507
Persian cat,7,0.006332431435585013,0.0059213960073712145
Persian cat,8,0.026896617584861816,0.04023325896457893
Persian cat,9,0.3413486943261159,0.32388030930910455
Persian cat,10,0.1802598416870751,0.20934397306491226
Persian cat,11,0.028875117120296636,0.19849873803353002
Egyptian cat,1,-0.0016833043063525042,0.0005091111829610559
Egyptian cat,2,8.209260413422e-06,0.00018526119320743515
Egyptian cat,3,2.6348939863966008e-05,0.0001285538027392346
Egyptian cat,4,0.000160199616802858,0.00012646613537957159
Egyptian cat,5,1.3099412899464e-05,0.00024655691652128724
Egyptian cat,6,0.001855934250634156,0.0010724187860925356
Egyptian cat,7,-0.0012189530467730878,0.000885230386045984
Egyptian cat,8,-0.0005098876530973978,0.0009597642930201789
Egyptian cat,9,-0.0006521935345253091,0.0012476964955574752
Egyptian cat,10,0.03904532320101488,0.14388773553392464
Egyptian cat,11,0.017009953383082796,0.07018533360342867
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1,-3.714545211549498e-05,4.781123917163452e-05
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",2,0.0002679331493709042,7.815164509530818e-05
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",3,-0.00018070050078676807,6.0106301459699804e-05
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",4,-4.685241496188257e-05,2.852289947566806e-05
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",5,-1.746564332278447e-05,1.9990707964225438e-05
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",6,6.321865599600718e-05,5.939653077339198e-05
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",7,0.00019688736792885294,0.0001616122853960497
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",8,0.0007182621918036599,0.0010543722045276774
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",9,0.28806874516209063,0.31385120669610367
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",10,0.4075678369891875,0.3033066092122725
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",11,0.07848548713946456,0.1459078088159078
"lion, king of beasts, Panthera leo",1,-0.003099251084495342,0.002969012008008586
"lion, king of beasts, Panthera leo",2,-0.0034474320756271385,0.0011517025994977213
"lion, king of beasts, Panthera leo",3,0.00016137361060828,0.0002272838944142065
"lion, king of beasts, Panthera leo",4,0.001597392531111824,0.00045623139564658535
"lion, king of beasts, Panthera leo",5,-0.0005762462806887799,0.0008004402374129244
"lion, king of beasts, Panthera leo",6,0.005296513459179548,0.00210644776370946
"lion, king of beasts, Panthera leo",7,0.004086605766788126,0.004505123820023875
"lion, king of beasts, Panthera leo",8,0.0030355145270004897,0.008411114898095392
"lion, king of beasts, Panthera leo",9,0.07339542471629101,0.12573233212527882
"lion, king of beasts, Panthera leo",10,0.4636149357300019,0.3004634176647797
"lion, king of beasts, Panthera leo",11,0.23113402304938063,0.24076778840295393
"brown bear, bruin, Ursus arctos",1,2.0453597735468065e-05,7.022794424065076e-06
"brown bear, bruin, Ursus arctos",2,2.0360332819109317e-05,7.126752311735434e-06
"brown bear, bruin, Ursus arctos",3,0.0006367509311530272,0.0001258316697178088
"brown bear, bruin, Ursus arctos",4,0.0050382369529688685,0.0009835637067829772
"brown bear, bruin, Ursus arctos",5,-0.003561847913078964,0.0007222695873851661
