Image,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11,layer_12,layer_13,layer_14,layer_15,layer_16,layer_17,layer_18,layer_19,layer_20,layer_21,layer_22,layer_23
Image_3550,0.425504595041275,0.4394098222255707,0.45897945761680603,0.45310160517692566,0.4580901265144348,0.4708116948604584,0.47356119751930237,0.4871113896369934,0.49320968985557556,0.5081697702407837,0.5158807039260864,0.5382523536682129,0.5687383413314819,0.5811420679092407,0.5962122082710266,0.6262176036834717,0.6493814587593079,0.7128990292549133,0.7308909296989441,0.7293192148208618,0.7326884865760803,0.8449689745903015,0.8819935321807861,1.0
Image_3551,0.43195927143096924,0.4414091110229492,0.45154711604118347,0.452988862991333,0.462068647146225,0.4701535999774933,0.46524685621261597,0.48411813378334045,0.5033254623413086,0.5206300020217896,0.5196439623832703,0.547013521194458,0.5638765096664429,0.5806567668914795,0.608032763004303,0.6197274923324585,0.6452842354774475,0.7042745351791382,0.7354706525802612,0.7516918182373047,0.7683427333831787,0.8309869170188904,0.8910897374153137,1.000000238418579
Image_3552,0.38842928409576416,0.40378043055534363,0.41813796758651733,0.4189891815185547,0.41719990968704224,0.4366963505744934,0.43224868178367615,0.4388800263404846,0.4559180438518524,0.48089492321014404,0.4949483275413513,0.49530652165412903,0.5401602983474731,0.5672274827957153,0.6021490693092346,0.6162921190261841,0.6365004181861877,0.6743727922439575,0.7071468830108643,0.7459877729415894,0.7777892351150513,0.8484657406806946,0.883959174156189,1.000000238418579
Image_3553,0.42681440711021423,0.43867170810699463,0.453571617603302,0.44461700320243835,0.45762768387794495,0.4813436269760132,0.4855937957763672,0.5031009316444397,0.5158088803291321,0.5461454391479492,0.5442359447479248,0.5654574036598206,0.5718458890914917,0.5907254815101624,0.5970531105995178,0.6383317112922668,0.6656619906425476,0.716720461845398,0.7494856715202332,0.7656841278076172,0.7829732894897461,0.8486238718032837,0.8856641054153442,1.0
Image_3554,0.43416622281074524,0.44660815596580505,0.45916011929512024,0.45623984932899475,0.4613901972770691,0.47175538539886475,0.46778279542922974,0.5000498294830322,0.5121622681617737,0.52642422914505,0.5000689625740051,0.5178085565567017,0.5306829214096069,0.5394026637077332,0.5846644043922424,0.6067788004875183,0.6330596208572388,0.6874616146087646,0.729179322719574,0.7511783242225647,0.786232054233551,0.8362210988998413,0.8818625211715698,1.0
Image_3555,0.42731496691703796,0.430480033159256,0.4436984062194824,0.43980324268341064,0.45301303267478943,0.47006359696388245,0.4760059118270874,0.4879653751850128,0.5088757872581482,0.5245428681373596,0.5271286964416504,0.5351289510726929,0.5711073279380798,0.5737370252609253,0.6065487861633301,0.6459020972251892,0.6720771193504333,0.7167060375213623,0.7434297204017639,0.7697678208351135,0.7895220518112183,0.8478177189826965,0.881902813911438,1.0
Image_3556,0.4203808903694153,0.4446438252925873,0.4517633616924286,0.4436097741127014,0.45244982838630676,0.47672370076179504,0.4703372120857239,0.48601478338241577,0.5038817524909973,0.5229400396347046,0.5166476964950562,0.511994481086731,0.5237053632736206,0.5420243740081787,0.5873907804489136,0.6203107833862305,0.6267926692962646,0.6715670228004456,0.6876991987228394,0.7298664450645447,0.7573487162590027,0.8104858994483948,0.8698732852935791,1.0
Image_3557,0.4123820960521698,0.4290536940097809,0.43157678842544556,0.42675167322158813,0.4375630021095276,0.45715856552124023,0.4638136923313141,0.4813258647918701,0.493694543838501,0.513783872127533,0.4785950481891632,0.49410519003868103,0.521417498588562,0.5571141242980957,0.6028724908828735,0.6277424097061157,0.660420298576355,0.7011426091194153,0.7115845084190369,0.7429345846176147,0.7715066075325012,0.8397284746170044,0.8863040208816528,0.9999999403953552
Image_3558,0.41823434829711914,0.4291534125804901,0.44405171275138855,0.4456096887588501,0.4510929584503174,0.4623602032661438,0.46253231167793274,0.4786674678325653,0.5037479400634766,0.5245118737220764,0.5167815089225769,0.5335637927055359,0.5637651681900024,0.5806309580802917,0.6086239218711853,0.6271621584892273,0.6664982438087463,0.7084365487098694,0.7411605715751648,0.759202241897583,0.774120032787323,0.8359835147857666,0.8944838047027588,0.9999999403953552
Image_3559,0.4504910409450531,0.4625382721424103,0.4753879904747009,0.4730100929737091,0.4801161289215088,0.4990083873271942,0.49662405252456665,0.5121650099754333,0.5339956879615784,0.5490262508392334,0.5454917550086975,0.5786311626434326,0.5808849930763245,0.6036526560783386,0.6198436617851257,0.6542115807533264,0.6687167286872864,0.7267627716064453,0.7501435279846191,0.7737900018692017,0.7893328666687012,0.834956705570221,0.8859818577766418,1.0
Image_3560,0.42653220891952515,0.44327396154403687,0.4567182958126068,0.455558180809021,0.45755520462989807,0.47900843620300293,0.4802783131599426,0.49753278493881226,0.5116670727729797,0.5372150540351868,0.5525923371315002,0.5888468027114868,0.601326584815979,0.6192594170570374,0.6514469981193542,0.6742836236953735,0.6759526133537292,0.7150299549102783,0.7339752316474915,0.760596752166748,0.7852740287780762,0.846298336982727,0.8808951377868652,1.0
Image_3561,0.43219995498657227,0.4492673873901367,0.46308180689811707,0.4573710858821869,0.47153180837631226,0.49237942695617676,0.48234105110168457,0.49579572677612305,0.5210471153259277,0.5462625622749329,0.5236800312995911,0.537642240524292,0.5563535094261169,0.5705046057701111,0.6028153300285339,0.6210964322090149,0.6489638090133667,0.721078634262085,0.7297045588493347,0.7641528248786926,0.7890205979347229,0.8419212102890015,0.8830375075340271,0.9999998807907104
Image_3562,0.42568930983543396,0.43584537506103516,0.4557263255119324,0.45333677530288696,0.45847031474113464,0.4750957489013672,0.4733073115348816,0.4900118112564087,0.50825035572052,0.5438974499702454,0.543685793876648,0.5471131801605225,0.5808022022247314,0.6152933835983276,0.6406920552253723,0.6559357643127441,0.6769856810569763,0.7286140322685242,0.7546284198760986,0.7659187316894531,0.7985578179359436,0.8461216688156128,0.8901386857032776,1.0000001192092896
Image_3563,0.43316370248794556,0.4470002353191376,0.4618837535381317,0.4620527923107147,0.4603380560874939,0.47499608993530273,0.47486013174057007,0.48761633038520813,0.5093117952346802,0.5453408360481262,0.540499210357666,0.5505967736244202,0.5562067031860352,0.5792574882507324,0.5978407263755798,0.6179921627044678,0.6474926471710205,0.7101556062698364,0.7296242117881775,0.7586745619773865,0.7904800772666931,0.838056743144989,0.8686765432357788,1.0
Image_3564,0.4340987205505371,0.43877577781677246,0.45025092363357544,0.45228976011276245,0.45491766929626465,0.4753482937812805,0.4808969497680664,0.494901180267334,0.5238291025161743,0.535875678062439,0.5425881147384644,0.5685847401618958,0.5758892297744751,0.6131494045257568,0.6332480311393738,0.6563295722007751,0.6721896529197693,0.7143449187278748,0.7240361571311951,0.7430057525634766,0.7666223645210266,0.8250299692153931,0.873537003993988,1.0
Image_3565,0.3773532509803772,0.38901519775390625,0.40517082810401917,0.3989894986152649,0.40946435928344727,0.43044018745422363,0.4252800941467285,0.439242959022522,0.4585462808609009,0.4827120304107666,0.4911265969276428,0.5028513073921204,0.5167617201805115,0.5348958969116211,0.5565444827079773,0.5754420757293701,0.6096527576446533,0.6818082928657532,0.7141286730766296,0.7296127080917358,0.7603533267974854,0.8185595273971558,0.8697782754898071,1.0
Image_3566,0.3209901750087738,0.33769169449806213,0.35677215456962585,0.3575184941291809,0.37927985191345215,0.40686362981796265,0.4173724949359894,0.43248987197875977,0.45814916491508484,0.4891517162322998,0.4881337583065033,0.5157390832901001,0.5456070899963379,0.5804334878921509,0.58266282081604,0.6172568798065186,0.622229814529419,0.6770502924919128,0.7022719383239746,0.735997200012207,0.7558815479278564,0.8225840926170349,0.854264497756958,1.0
Image_3567,0.3992008566856384,0.418351948261261,0.4350370168685913,0.43354183435440063,0.43670642375946045,0.4483809769153595,0.4537493884563446,0.47745370864868164,0.49404746294021606,0.5037227869033813,0.5186961889266968,0.5453956723213196,0.5642824172973633,0.577818751335144,0.590760350227356,0.6066973209381104,0.6253405213356018,0.6806836724281311,0.7002637386322021,0.7587898969650269,0.7779784798622131,0.8324848413467407,0.8526246547698975,1.0000001192092896
Image_3568,0.4064874053001404,0.4180329740047455,0.433747261762619,0.42713621258735657,0.4362434446811676,0.45196259021759033,0.4512749910354614,0.4650444984436035,0.484081506729126,0.5229430794715881,0.5030192136764526,0.5422718524932861,0.576552152633667,0.5938039422035217,0.6155096888542175,0.6301262974739075,0.6544560790061951,0.7048598527908325,0.7407751679420471,0.7534246444702148,0.7895350456237793,0.8393933773040771,0.8831149339675903,0.9999999403953552
Image_3569,0.4123632609844208,0.4279946982860565,0.44322043657302856,0.43076184391975403,0.42481645941734314,0.4399307072162628,0.4349292814731598,0.4535129964351654,0.4647146165370941,0.4886986315250397,0.48913589119911194,0.5140116214752197,0.5333906412124634,0.544918954372406,0.5975385904312134,0.6065275073051453,0.6494141221046448,0.6960732340812683,0.7364808320999146,0.7651317119598389,0.780183732509613,0.8372488617897034,0.8780333399772644,1.0
Image_3570,0.41976872086524963,0.43006080389022827,0.44551441073417664,0.44575852155685425,0.4514118432998657,0.465690553188324,0.45338335633277893,0.45898014307022095,0.47868460416793823,0.48948702216148376,0.4895802140235901,0.5109254121780396,0.5280980467796326,0.5436909198760986,0.566022515296936,0.5882789492607117,0.599749743938446,0.6657723784446716,0.6880434155464172,0.7364131808280945,0.7569987773895264,0.8271932601928711,0.8757579326629639,1.000000238418579
Image_3571,0.3830253481864929,0.394588440656662,0.4100056290626526,0.4026340842247009,0.40789490938186646,0.42371103167533875,0.42473551630973816,0.43696245551109314,0.45900362730026245,0.48353666067123413,0.49096226692199707,0.5255757570266724,0.555289626121521,0.570810079574585,0.5993220210075378,0.6221988797187805,0.6390584111213684,0.7042936682701111,0.7258411645889282,0.7534778714179993,0.7711484432220459,0.8375369310379028,0.8758482933044434,1.0000001192092896
Image_3572,0.4202825129032135,0.4426212012767792,0.4498746693134308,0.45469406247138977,0.4718853235244751,0.48302581906318665,0.4863349497318268,0.4952259957790375,0.5090500712394714,0.5269003510475159,0.5162604451179504,0.5027428269386292,0.511916995048523,0.5332327485084534,0.5771964192390442,0.6092783808708191,0.6187072992324829,0.6758452653884888,0.6887208819389343,0.7122902274131775,0.7194832563400269,0.7900698184967041,0.8283995389938354,1.0000001192092896
Image_3573,0.4451521933078766,0.4626082479953766,0.4746111035346985,0.4727931618690491,0.48434004187583923,0.4934847354888916,0.49938830733299255,0.514091968536377,0.520919144153595,0.5558716058731079,0.5432643890380859,0.5465896725654602,0.5490747094154358,0.5780984163284302,0.6126842498779297,0.6493340730667114,0.6580190062522888,0.7229900360107422,0.7508729100227356,0.7816060185432434,0.7958155274391174,0.8400000333786011,0.8789610266685486,1.0
Image_3574,0.3961601257324219,0.40958648920059204,0.4222652316093445,0.41874998807907104,0.4255046546459198,0.4368920922279358,0.4371088743209839,0.46444082260131836,0.48600053787231445,0.5080618262290955,0.5140851140022278,0.5346240997314453,0.53727787733078,0.5606261491775513,0.5990830659866333,0.6197065711021423,0.6208137273788452,0.6919097304344177,0.7078976631164551,0.7479764819145203,0.7569525837898254,0.8339112997055054,0.8553606271743774,1.0000001192092896
Image_3575,0.4464718699455261,0.46179378032684326,0.4730340838432312,0.4726923406124115,0.4756114184856415,0.4877675175666809,0.48637762665748596,0.5069264769554138,0.5402447581291199,0.5764565467834473,0.5762127041816711,0.6001344323158264,0.6049870848655701,0.6294243931770325,0.6595669984817505,0.6874101758003235,0.7082013487815857,0.7403163313865662,0.7494537234306335,0.7734489440917969,0.7916452884674072,0.8462586402893066,0.8818097710609436,1.000000238418579
Image_3576,0.43338462710380554,0.450380802154541,0.45934605598449707,0.4576653242111206,0.4668964147567749,0.48008161783218384,0.480530709028244,0.4951953589916229,0.5034312009811401,0.5228294134140015,0.5238065123558044,0.5504177808761597,0.5810662508010864,0.6004480719566345,0.6108335852622986,0.6339993476867676,0.637485146522522,0.6823605298995972,0.7144982218742371,0.7419217824935913,0.7680556178092957,0.8305243849754333,0.8965334892272949,1.0
Image_3577,0.42605602741241455,0.44389188289642334,0.44967448711395264,0.44865483045578003,0.45815470814704895,0.47116586565971375,0.47069865465164185,0.49335771799087524,0.49995121359825134,0.5098601579666138,0.510683000087738,0.5305569767951965,0.5632685422897339,0.5612948536872864,0.5650011301040649,0.5682969093322754,0.5790031552314758,0.6526001691818237,0.6823045611381531,0.7162054181098938,0.7513514161109924,0.8211900591850281,0.8796945214271545,1.0000001192092896
Image_3578,0.4038256108760834,0.4170704782009125,0.4328950047492981,0.43347305059432983,0.4467904567718506,0.4526762366294861,0.45499205589294434,0.47605273127555847,0.4916841983795166,0.5172823071479797,0.5225544571876526,0.5498201847076416,0.5711426138877869,0.5782310962677002,0.5894137620925903,0.5952832698822021,0.6094682812690735,0.6747124195098877,0.694933295249939,0.7091281414031982,0.7201606631278992,0.786361575126648,0.8915877342224121,1.0
Image_3579,0.4338166415691376,0.45325982570648193,0.4599453806877136,0.45896270871162415,0.46029388904571533,0.47203412652015686,0.47425124049186707,0.4903627336025238,0.5039767026901245,0.5248610973358154,0.5160661339759827,0.544424831867218,0.5578814744949341,0.5770869851112366,0.5949753522872925,0.6223934888839722,0.6179161667823792,0.6884169578552246,0.7168813347816467,0.7357520461082458,0.7486779093742371,0.8128329515457153,0.899029016494751,1.0
Image_3580,0.3773435056209564,0.38916757702827454,0.4060856103897095,0.40916183590888977,0.4173054099082947,0.43061962723731995,0.4349229335784912,0.46109071373939514,0.47766420245170593,0.5024194717407227,0.5083790421485901,0.5258933305740356,0.5656195282936096,0.5649653077125549,0.5817737579345703,0.5875735878944397,0.6071624755859375,0.6801603436470032,0.7077499628067017,0.739033579826355,0.7497656941413879,0.798927366733551,0.8827400207519531,1.0
Image_3581,0.3818907141685486,0.38598695397377014,0.4070571959018707,0.40935590863227844,0.4156644642353058,0.42563027143478394,0.429230660200119,0.4457325041294098,0.4653841555118561,0.49688103795051575,0.5016964673995972,0.515894889831543,0.5611134171485901,0.5582679510116577,0.5629050731658936,0.5839337110519409,0.5919968485832214,0.6620323657989502,0.6691169142723083,0.700091540813446,0.7227808237075806,0.7761219143867493,0.8859208226203918,1.0000003576278687
Image_3582,0.3806436061859131,0.3943980932235718,0.4030385911464691,0.3982166051864624,0.3993968963623047,0.4175357222557068,0.42388051748275757,0.4348728358745575,0.44543540477752686,0.4662327766418457,0.4867938756942749,0.5178747773170471,0.532059371471405,0.537296712398529,0.5700384974479675,0.5796982049942017,0.5835356116294861,0.6463350057601929,0.670748233795166,0.6995411515235901,0.7256105542182922,0.7934618592262268,0.8899838328361511,1.000000238418579
Image_3583,0.3992821276187897,0.4098270833492279,0.42496147751808167,0.42775461077690125,0.4278223216533661,0.44039517641067505,0.4608451724052429,0.4773508608341217,0.486541748046875,0.511913001537323,0.5150361657142639,0.539811372756958,0.5280219912528992,0.5521886944770813,0.5716606378555298,0.626190721988678,0.6434468030929565,0.6893733739852905,0.7092838287353516,0.7577146887779236,0.7676439881324768,0.8213227987289429,0.8601341843605042,0.9999999403953552
Image_3584,0.4182620942592621,0.43225568532943726,0.44339799880981445,0.44117090106010437,0.4456501305103302,0.45126253366470337,0.45670902729034424,0.46412837505340576,0.471422016620636,0.4621705114841461,0.469123899936676,0.4878598153591156,0.527350127696991,0.5371992588043213,0.5563054084777832,0.5674142241477966,0.5876280665397644,0.6511326432228088,0.6850712299346924,0.7186997532844543,0.7388023138046265,0.8019343018531799,0.8998256921768188,0.9999999403953552
