Image,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_582,0.04522500932216644,0.04760655015707016,0.055673614144325256,0.0803709477186203,0.11949803680181503,0.1759471297264099,0.22594322264194489,0.2811567783355713,0.3948694169521332,0.7210116386413574,0.8699604272842407,0.9150993824005127
Image_583,0.013990584760904312,0.0054251328110694885,0.0014520436525344849,0.020204395055770874,0.06271632015705109,0.10534344613552094,0.15390647947788239,0.2050619125366211,0.34412330389022827,0.7133204340934753,0.879604697227478,0.9428044557571411
Image_584,0.04189707711338997,0.02898787334561348,0.028469238430261612,0.046654146164655685,0.07730504125356674,0.10231321305036545,0.14566868543624878,0.20114612579345703,0.33216649293899536,0.6498903036117554,0.854934811592102,0.9417973756790161
Image_585,0.02140539139509201,0.019661061465740204,0.025466911494731903,0.04900716245174408,0.0745159164071083,0.10346628725528717,0.14673259854316711,0.2035025805234909,0.3285908102989197,0.7022743225097656,0.8677158355712891,0.9389947056770325
Image_586,0.02071005292236805,0.023855295032262802,0.030742362141609192,0.0548035129904747,0.0863751471042633,0.11807729303836823,0.17170795798301697,0.23487387597560883,0.3728904724121094,0.7294790744781494,0.8896105289459229,0.924923300743103
Image_587,0.010794505476951599,0.008537530899047852,-0.003043241798877716,0.015310723334550858,0.050866253674030304,0.10038046538829803,0.14623090624809265,0.2231159210205078,0.3656212389469147,0.7511906027793884,0.8985052108764648,0.943977415561676
Image_588,-0.061233632266521454,-0.03937211632728577,-0.03298535197973251,-0.0047125667333602905,0.03488074988126755,0.06875117868185043,0.11387597024440765,0.17514052987098694,0.33298730850219727,0.7231905460357666,0.8863407373428345,0.9367637038230896
Image_589,-0.01335778459906578,-0.009832359850406647,-0.0038561448454856873,0.006346769630908966,0.04098328948020935,0.06641875207424164,0.1112869456410408,0.16829431056976318,0.29265278577804565,0.6932940483093262,0.9032599925994873,0.9578142166137695
Image_590,0.00047487765550613403,-0.01522044837474823,-0.03613269329071045,-0.020052187144756317,0.015321440994739532,0.04276423156261444,0.08968976140022278,0.15642693638801575,0.2886401116847992,0.6942081451416016,0.8806194067001343,0.9316825270652771
Image_591,0.0039205849170684814,-0.015139169991016388,-0.028444677591323853,-0.012382179498672485,0.01935279369354248,0.04956502839922905,0.08711393922567368,0.14584296941757202,0.2708600163459778,0.6729714870452881,0.8731939196586609,0.9508127570152283
Image_592,0.020029224455356598,0.009144145995378494,0.015734441578388214,0.031404778361320496,0.05855724215507507,0.09984976053237915,0.1468278169631958,0.2046130895614624,0.3504045903682709,0.7214615345001221,0.8928340673446655,0.9505359530448914
Image_593,0.008587241172790527,-0.018521957099437714,-0.0030793175101280212,0.0005850344896316528,0.04241100698709488,0.0893484503030777,0.14650709927082062,0.2181556671857834,0.3769382834434509,0.7193880081176758,0.8842494487762451,0.9381000995635986
Image_594,0.029971890151500702,0.022833731025457382,0.008965075016021729,0.03368541598320007,0.07546021789312363,0.12029340863227844,0.16485269367694855,0.236602783203125,0.39569559693336487,0.766203761100769,0.8880947828292847,0.9340246915817261
Image_595,0.056317444890737534,0.037462346255779266,0.055165376514196396,0.10026601701974869,0.14642274379730225,0.195682555437088,0.24244089424610138,0.3063834309577942,0.4440721273422241,0.7653995156288147,0.8975285291671753,0.9087048768997192
Image_596,-0.04345053806900978,-0.058985188603401184,-0.06630874425172806,-0.05441923439502716,-0.026748165488243103,-0.001660570502281189,0.04173855111002922,0.10163851082324982,0.27149534225463867,0.6888610124588013,0.8818048238754272,0.9641566276550293
Image_597,-0.008120805025100708,-0.018053986132144928,-0.04084533452987671,-0.03223259747028351,0.0002143755555152893,0.030903451144695282,0.0737994909286499,0.12095408141613007,0.22852103412151337,0.6398223638534546,0.8751367330551147,0.9518951773643494
Image_598,-0.02108743041753769,-0.026019148528575897,-0.033264242112636566,-0.020481213927268982,0.010071955621242523,0.04366328939795494,0.07998807728290558,0.14186285436153412,0.2856425642967224,0.7009004950523376,0.8782263994216919,0.951578676700592
Image_599,0.000718139111995697,0.0009420216083526611,0.006603602319955826,0.049673520028591156,0.09029491245746613,0.13999104499816895,0.19823196530342102,0.23230892419815063,0.38466817140579224,0.7438279390335083,0.8994056582450867,0.9384663105010986
Image_600,0.05756957828998566,0.03128300607204437,0.04010839760303497,0.09160168468952179,0.14821578562259674,0.18091651797294617,0.22961756587028503,0.2962360978126526,0.4240944981575012,0.737680971622467,0.8694055676460266,0.9217039346694946
Image_601,0.028044799342751503,0.018906980752944946,0.028956614434719086,0.05602092668414116,0.09028245508670807,0.1300279200077057,0.16965903341770172,0.2137041687965393,0.34835612773895264,0.6784592270851135,0.8673964738845825,0.9401929378509521
Image_602,0.01300794631242752,0.028301510959863663,0.013301406055688858,0.039783015847206116,0.08570866286754608,0.12139290571212769,0.1714957058429718,0.2293393760919571,0.35132259130477905,0.7025240063667297,0.8820226192474365,0.9311439394950867
Image_603,-0.0009605921804904938,0.01166721060872078,-0.014237992465496063,-0.008510507643222809,0.030611708760261536,0.0675174742937088,0.10360608994960785,0.157109797000885,0.28946077823638916,0.7239139676094055,0.8886997103691101,0.9471237063407898
Image_604,-0.0015624314546585083,0.0053306445479393005,0.0005505532026290894,0.027111373841762543,0.06976623833179474,0.10134444385766983,0.15411821007728577,0.21679873764514923,0.35745513439178467,0.702131986618042,0.8642868995666504,0.9325413107872009
Image_605,0.05600177124142647,0.04695046693086624,0.0520273894071579,0.09101400524377823,0.1329769641160965,0.17506659030914307,0.20901696383953094,0.2508932948112488,0.38901984691619873,0.7302017211914062,0.885436475276947,0.917382001876831
Image_606,0.013584498316049576,-0.006156764924526215,-0.002532452344894409,0.025625035166740417,0.058649010956287384,0.09400822222232819,0.13335774838924408,0.18902358412742615,0.3390381336212158,0.7544018626213074,0.913195013999939,0.9512120485305786
Image_607,0.03518463671207428,0.01741703227162361,0.033390820026397705,0.06200205162167549,0.10632886737585068,0.15370208024978638,0.2061431109905243,0.26636114716529846,0.4166255593299866,0.7379350066184998,0.8888427019119263,0.923719048500061
Image_608,0.03217606246471405,0.009329359978437424,0.012369967997074127,0.036435484886169434,0.07058903574943542,0.10878272354602814,0.15077051520347595,0.22362467646598816,0.35963448882102966,0.7435871362686157,0.885955274105072,0.9345126152038574
Image_609,0.019279487431049347,0.028871219605207443,0.014323607087135315,0.02917703241109848,0.07042758166790009,0.09589077532291412,0.1430092751979828,0.19091960787773132,0.36839723587036133,0.7517262101173401,0.9050800800323486,0.9216328263282776
Image_610,0.02670614793896675,0.028110742568969727,0.02951236069202423,0.05301046743988991,0.08761581778526306,0.12853014469146729,0.18952162563800812,0.24790413677692413,0.375946581363678,0.7199195027351379,0.8839645385742188,0.9081493616104126
Image_611,0.06157643347978592,0.029734190553426743,0.02667994424700737,0.05711517482995987,0.09770217537879944,0.13758507370948792,0.18311849236488342,0.24932649731636047,0.4027900993824005,0.7656219005584717,0.8815932273864746,0.9259649515151978
Image_612,0.015686973929405212,0.011704936623573303,0.0005159080028533936,0.01927167922258377,0.047712989151477814,0.0702512338757515,0.11381538212299347,0.1582697629928589,0.2928621172904968,0.6295766234397888,0.8524289131164551,0.9414526224136353
Image_613,0.016112953424453735,-0.005312740802764893,0.005778692662715912,0.03223641216754913,0.06234313175082207,0.10081402957439423,0.1467270851135254,0.20771914720535278,0.3542942404747009,0.7015155553817749,0.8633732199668884,0.9360514283180237
Image_614,0.015057757496833801,-0.003907628357410431,-0.030278444290161133,-0.024745099246501923,0.009457796812057495,0.04703512042760849,0.08406805247068405,0.14370614290237427,0.2738266885280609,0.645770788192749,0.856160044670105,0.9541487693786621
Image_615,0.005917243659496307,-0.0010383576154708862,-0.018397890031337738,0.014710970222949982,0.050339143723249435,0.08282628655433655,0.13225635886192322,0.19005778431892395,0.33405211567878723,0.7076396942138672,0.8814873099327087,0.9452563524246216
Image_616,0.03158952668309212,0.025616586208343506,0.04356961324810982,0.0712740421295166,0.09834995865821838,0.13642197847366333,0.1800818145275116,0.23761022090911865,0.36809614300727844,0.6907638907432556,0.883086085319519,0.9333661198616028
Image_617,0.016970448195934296,0.00920131802558899,0.013904131948947906,0.03488848730921745,0.061612263321876526,0.08716586232185364,0.1247798353433609,0.1768137514591217,0.32686200737953186,0.6910485625267029,0.8916552066802979,0.9374887943267822
Image_618,0.004027474671602249,-0.0006410777568817139,-0.00042964518070220947,0.030916981399059296,0.055375177413225174,0.09804167598485947,0.14937187731266022,0.22177280485630035,0.37748783826828003,0.733268141746521,0.8799120187759399,0.94001704454422
Image_619,0.0020441934466362,-0.008947983384132385,-0.018897294998168945,-0.0065507665276527405,0.02137531340122223,0.04994227737188339,0.09149131923913956,0.13870641589164734,0.2640736699104309,0.672907292842865,0.8859487771987915,0.9533621072769165
Image_620,-0.0013018660247325897,-0.008512791246175766,0.0024989694356918335,0.01690348982810974,0.04699847474694252,0.08212122321128845,0.11847566068172455,0.18192854523658752,0.30084550380706787,0.71885085105896,0.8997615575790405,0.9553971290588379
Image_621,-0.018950697034597397,-0.02639516443014145,-0.011660218238830566,0.01192319393157959,0.03883715718984604,0.07250412553548813,0.11406019330024719,0.18017283082008362,0.30144932866096497,0.6918424963951111,0.8758969306945801,0.9539812803268433
Image_622,-0.0010881498456001282,-0.00560450553894043,0.0038178637623786926,0.028253935277462006,0.0604558102786541,0.0931309163570404,0.13789799809455872,0.18355494737625122,0.3286697268486023,0.7260016202926636,0.9024338126182556,0.952445387840271
Image_623,0.023411676287651062,0.011816062033176422,0.004985049366950989,0.02926013246178627,0.0742260217666626,0.11077345907688141,0.1658724546432495,0.21565717458724976,0.37169915437698364,0.7569883465766907,0.9016414880752563,0.9402740001678467
Image_624,-0.022220976650714874,-0.012082822620868683,-0.024586468935012817,-0.00800497829914093,0.01791832596063614,0.05520213022828102,0.10105788707733154,0.15613621473312378,0.28483206033706665,0.6660555601119995,0.8694403171539307,0.9443891048431396
Image_625,0.02945958822965622,0.01120297983288765,-0.0077466294169425964,0.004650101065635681,0.038942642509937286,0.07138068974018097,0.11991403996944427,0.1755184829235077,0.31862834095954895,0.6970644593238831,0.8754094839096069,0.9475908875465393
Image_626,-0.02753838524222374,-0.023325540125370026,-0.027117379009723663,0.0067594945430755615,0.04180965945124626,0.08650064468383789,0.1367560774087906,0.1858404278755188,0.31963828206062317,0.7051677107810974,0.8716888427734375,0.9485865831375122
Image_627,0.04501250386238098,0.012588731944561005,-0.007143750786781311,0.002976343035697937,0.04606001824140549,0.08344121277332306,0.1293659508228302,0.18325400352478027,0.3013823330402374,0.6666088104248047,0.8776421546936035,0.9589275121688843
Image_628,0.00591563805937767,0.004542883485555649,0.01942569389939308,0.052183493971824646,0.08429212868213654,0.1105494499206543,0.15857477486133575,0.21427373588085175,0.3616853356361389,0.7292836904525757,0.8906240463256836,0.9391252994537354
Image_629,0.008551239967346191,0.01681572198867798,0.019328519701957703,0.03871675580739975,0.06951533257961273,0.11103338748216629,0.15725558996200562,0.20116806030273438,0.3267253041267395,0.6816515326499939,0.8784299492835999,0.9343175292015076
Image_630,0.003093443810939789,0.009073901921510696,0.00895102322101593,0.04483184218406677,0.09763935953378677,0.13131511211395264,0.1771048754453659,0.23964691162109375,0.374159038066864,0.7198721170425415,0.8581191301345825,0.9275182485580444
Image_631,0.026912746950984,0.023207109421491623,0.01908879727125168,0.042485687881708145,0.08113738149404526,0.11392118781805038,0.1625823676586151,0.2231256663799286,0.3510144352912903,0.6928414702415466,0.867687463760376,0.9098259210586548
Image_632,0.0078774094581604,-0.008511655032634735,-0.013003379106521606,0.00746067613363266,0.04568597674369812,0.09033896028995514,0.14248834550380707,0.19737902283668518,0.3494408428668976,0.73198401927948,0.8876910209655762,0.9527899026870728
Image_633,0.03615348041057587,0.026589784771203995,0.008761107921600342,0.016174696385860443,0.052635252475738525,0.08683298528194427,0.13175371289253235,0.18883024156093597,0.3252541124820709,0.6980842351913452,0.8853572010993958,0.949379563331604
Image_634,0.04555344581604004,0.0024910718202590942,0.011199459433555603,0.05921492725610733,0.09859837591648102,0.1493407040834427,0.2028832882642746,0.26477980613708496,0.37753212451934814,0.7042564749717712,0.8478190898895264,0.907979428768158
Image_635,0.009719159454107285,-0.0136246457695961,-0.013201124966144562,0.014454089105129242,0.04638732224702835,0.0928005501627922,0.14273828268051147,0.19923952221870422,0.32259029150009155,0.7044928073883057,0.8836590647697449,0.9510362148284912
Image_636,0.0292326882481575,0.04925685003399849,0.03165857493877411,0.04382311552762985,0.08170375227928162,0.11620274186134338,0.16751833260059357,0.21985884010791779,0.3372880816459656,0.7198376059532166,0.891045331954956,0.9303815364837646
Image_637,0.048125941306352615,0.031086407601833344,0.02438163012266159,0.05163440853357315,0.08550547063350677,0.11853202432394028,0.1563626527786255,0.19375744462013245,0.34187406301498413,0.7066531777381897,0.8734995126724243,0.9334233403205872
Image_638,0.007737748324871063,-0.02432156354188919,-0.0017702504992485046,0.02527088299393654,0.059711433947086334,0.09203139692544937,0.13254141807556152,0.1906997561454773,0.3116052746772766,0.7012449502944946,0.8883206844329834,0.9462765455245972
Image_639,0.016659364104270935,-0.014176107943058014,-0.0012501105666160583,0.02617771178483963,0.07311315089464188,0.1089024692773819,0.15623877942562103,0.21490474045276642,0.33917444944381714,0.6983062028884888,0.8825871348381042,0.9091495871543884
Image_640,0.02715316414833069,0.03977154195308685,0.014704324305057526,0.049388736486434937,0.07656654715538025,0.1111551821231842,0.16070204973220825,0.20714858174324036,0.32806396484375,0.7395976781845093,0.8869665265083313,0.9404398202896118
